old_id	id	startnum	endnum	textname	author	genre	year	Voice	IO	DO	To	Order
55743	773830	7238	7267	Chaos: Making a New Science	James Gleck	NF	1988	Passive	Noun	NA	NoTo	DatAcc
55746	668919	1450	1470	"A TABLE FABLE RECREATING 'BABETTE'S FEAST' IS A DREAM COME TRUE; [FINAL EDITION, C]"	Rick Kogan	NEWS	1988	Passive	Pronoun	NA	NoTo	DatAcc
55747	668923	666	701	"AN ANIMAL QUACKER CRUMBLES; [SPORTS FINAL, C Edition]"	Richard Phillips	NEWS	1988	Passive	Pronoun	NA	NoTo	DatAcc
56219	432475	4069	4101	Stalking the savage storm	Betsy Carpenter	MAG	1989	Passive	Noun	NA	NoTo	DatAcc
56211	10779	118352	118362	Trouble with Brasses		FIC	1989	Passive	Pronoun	NA	NoTo	DatAcc
56210	10779	104765	104796	Trouble with Brasses		FIC	1989	Passive	Noun	Noun	To	AccDat
56217	432470	492	517	The onset of big-debt blues	Jack Egan	MAG	1989	Passive	Noun	Noun	NoTo	DatAcc
25134	773437	27168	27269	General History for Colleges and High Schools	Philip Van Ness Myers	NF	1906	Passive	Noun	Noun	To	DatAcc
25135	773437	27270	27278	General History for Colleges and High Schools	Philip Van Ness Myers	NF	1906	Passive	Noun	NA	To	DatAcc
25137	3764	946	962	The Genius		FIC	1906	Passive	Pronoun	Noun	NoTo	AccDat
25130	773437	12140	12187	General History for Colleges and High Schools	Philip Van Ness Myers	NF	1906	Passive	Noun	Noun	To	AccDat
25132	773437	20842	20869	General History for Colleges and High Schools	Philip Van Ness Myers	NF	1906	Passive	Noun	NA	NoTo	DatAcc
16345	593713	7234	7323	Paradise Regained	Maria W. Jones	MAG	1883	Passive	Noun	Noun	To	AccDat
56996	25022	23164	23178	Moving Mars	Greg Bear	FIC	1993	Passive	Noun	NA	NoTo	DatAcc
16346	593939	2611	2650	The Christian League of Connecticut.  The Third Annual Convention	Washington Gladden	MAG	1883	Passive	Noun	Noun	To	AccDat
29747	3851	37082	37106	The Adventures of Piang the Moro Jungle Boy A Book for Young and Old		FIC	1917	Passive	Noun	Noun	NoTo	DatAcc
52020	491440	4107	4121	SEX BEHIND THE BAMBOO CURTAIN	"Landers, Ann"	MAG	1975	Passive	Pronoun	NA	NoTo	DatAcc
52021	491445	812	824	GRAHAM HILL: TRIPLE CROWN CHAMPION	"Ellis, William D."	MAG	1975	Passive	Pronoun	NA	NoTo	DatAcc
52024	774369	1023	1043	Sex Litigation and the Public Schools	E. C. Bolmeier	NF	1975	Passive	Noun	NA	NoTo	DatAcc
52025	774369	2767	2796	Sex Litigation and the Public Schools	E. C. Bolmeier	NF	1975	Passive	Noun	Noun	To	AccDat
53372	780027	23515	23534	Morgan's Passing	Anne Tyler	FIC	1980	Passive	Pronoun	NA	NoTo	DatAcc
53375	780027	23515	23534	Morgan's Passing	Anne Tyler	FIC	1980	Passive	Pronoun	NA	NoTo	DatAcc
36956	492222	5448	5465	THE LESSER OF TWO EVILS	"Lawrence, David"	MAG	1934	Passive	Pronoun	NA	NoTo	DatAcc
36954	492124	5281	5300	A CONCRETE APPROACH TO THE PROBLEM OF CRIME	"Atwood, Albert W."	MAG	1934	Passive	Noun	NA	NoTo	DatAcc
36950	491083	1807	1823	"WHO'S WHO, AND WHY, IN THE WHITE HOUSE. (cover story)"	"Hoover, Irwin H.<BR>Stout, Wesley"	MAG	1934	Passive	Noun	NA	NoTo	DatAcc
36951	491083	4274	4285	"WHO'S WHO, AND WHY, IN THE WHITE HOUSE. (cover story)"	"Hoover, Irwin H.<BR>Stout, Wesley"	MAG	1934	Passive	Noun	NA	NoTo	DatAcc
21257	674131	299	340	GOV MORTON DODGES 		NEWS	1896	Passive	Noun	Noun	To	AccDat
21256	674057	432	491	FEATURES OF 		NEWS	1896	Passive	Pronoun	Noun	To	AccDat
21259	674359	344	355	NEW YORK AT INDIANAPOLIS	"Lawson Purdy, Secretary of "	NEWS	1896	Passive	Noun	Noun	To	AccDat
1814	554198	3826	3870	Bank of the United States		MAG	1832	Passive	Pronoun	Noun	NoTo	AccDat
1815	554198	5131	5170	Bank of the United States		MAG	1832	Passive	Noun	Noun	To	AccDat
1816	554198	13428	13451	Bank of the United States		MAG	1832	Passive	Noun	Noun	To	AccDat
1817	554201	2992	3003	Miscellaneous back pages		MAG	1832	Passive	Pronoun	Noun	To	AccDat
1810	554195	7550	7586	American Forest Trees		MAG	1832	Passive	Noun	Noun	To	AccDat
1811	554195	14269	14337	American Forest Trees		MAG	1832	Passive	Noun	Noun	To	AccDat
1818	554201	6028	6085	Miscellaneous back pages		MAG	1832	Passive	Noun	Noun	To	AccDat
49433	431769	665	684	Should Women be Drafted?	Sargent Shriver	MAG	1968	Passive	Noun	NA	NoTo	DatAcc
49432	431769	430	457	Should Women be Drafted?	Sargent Shriver	MAG	1968	Passive	Noun	NA	NoTo	DatAcc
49435	23856	2161	2199	They are taking my letters	Jeremy Larner	FIC	1968	Passive	Pronoun	NA	NoTo	DatAcc
58536	29498	2853	2886	One better /	"McMillan, Rosalyn. "	FIC	1998	Passive	Pronoun	Noun	To	AccDat
49438	431764	4263	4298	Life in the yellow Submarine: Buffalo's Suny	Barbara Probst Solomon	MAG	1968	Passive	Noun	NA	NoTo	DatAcc
3326	747605	36	100	"An address, delivered before the Philomathean society of the University of Pennsylvania"	George B Wood	NF	1838	Passive	Pronoun	Noun	To	AccDat
3327	747605	7095	7129	"An address, delivered before the Philomathean society of the University of Pennsylvania"	George B Wood	NF	1838	Passive	Noun	Noun	To	AccDat
30299	1489	1933	1959	The Madman		FIC	1918	Passive	Pronoun	Pronoun	To	AccDat
34086	486233	2410	2459	Editorial Paragraphs		MAG	1927	Passive	Noun	NA	NoTo	DatAcc
34085	430975	5666	5700	Ireland: The Rock Whence I was Hewn	Donn Byrne	MAG	1927	Passive	Noun	Noun	NoTo	DatAcc
34088	486237	1218	1239	Sire of the Eagle	"Haines, Lynn"	MAG	1927	Passive	Noun	Noun	To	AccDat
25967	430380	3322	3337	Will It Pay?	S. A. Thompson	MAG	1908	Passive	Noun	Noun	To	AccDat
25966	430380	2932	2970	Will It Pay?	S. A. Thompson	MAG	1908	Passive	Noun	Noun	To	AccDat
25965	430378	958	991	The Emmanuel Movement and the Church	"The Rev. George B. Cutten, Ph.D."	MAG	1908	Passive	Pronoun	Noun	To	AccDat
25964	430376	3511	3564	The Advance of Civilization in Fiction	Mrs. L. H. Harris	MAG	1908	Passive	Noun	Noun	To	AccDat
25963	430373	1425	1453	Prejudice Against Jews in the United States	"Charles S. Bernheimer, Ph.D."	MAG	1908	Passive	Noun	Noun	To	AccDat
25961	430369	877	896	The Anti-Trust Crusade in Texas	Herbert N. Casson	MAG	1908	Passive	Noun	Noun	NoTo	DatAcc
25968	430380	4541	4578	Will It Pay?	S. A. Thompson	MAG	1908	Passive	Pronoun	Noun	NoTo	AccDat
3816	7292	10972	11025	"Border Beagles: A Tale of Mississippi, Volume 2"		FIC	1840	Passive	Noun	Noun	To	AccDat
23498	750130	20997	21075	Secret of the Woods	"Long, William Joseph, 1866-1952"	NF	1901	Passive	Pronoun	Noun	NoTo	AccDat
23496	430038	2063	2073	"A Public Servant of the Northwest: The Fruitful Career of the Late Governor John S. Pillsbury, of Minnesota"	Horace B. Hudson	MAG	1901	Passive	Noun	Noun	NoTo	AccDat
34626	696316	941	968	"ARREST, INDICT 7 IN DOCTORS' LICENSE FRAUD; Bare Operations of Ring in Many States"		NEWS	1929	Passive	Pronoun	Pronoun	NoTo	DatAcc
34625	696316	610	633	"ARREST, INDICT 7 IN DOCTORS' LICENSE FRAUD; Bare Operations of Ring in Many States"		NEWS	1929	Passive	Pronoun	Noun	To	AccDat
34623	696139	259	276	AMERICANS AND THEIR LAWS		NEWS	1929	Passive	Pronoun	NA	NoTo	DatAcc
34620	430990	3966	4003	Is the Plant a Sentient Being	J. C. Bose	MAG	1929	Passive	Pronoun	Noun	To	AccDat
34621	430990	4288	4308	Is the Plant a Sentient Being	J. C. Bose	MAG	1929	Passive	Noun	Noun	To	AccDat
34629	696329	2033	2056	CHICAGO CAR BILLS NOW LAW; ENTIRE TRANSIT PROGRAM WINS EMMERSON O. K. Settlement Action Is Put Up to City. Speed Car Settlement		NEWS	1929	Passive	Noun	NA	To	DatAcc
50053	774162	198823	198835	A Buddhist Leader in Ming China	Sung-peng Hsu	NF	1970	Passive	Pronoun	NA	NoTo	DatAcc
50057	774162	220975	220996	A Buddhist Leader in Ming China	Sung-peng Hsu	NF	1970	Passive	Pronoun	NA	NoTo	DatAcc
50054	774162	205345	205361	A Buddhist Leader in Ming China	Sung-peng Hsu	NF	1970	Passive	Noun	NA	NoTo	DatAcc
55261	670465	1417	1503	TEXT OF VATICAN CHRONOLOGY OF THE SEATTLE DISPUTE		NEWS	1986	Passive	Noun	Noun	To	AccDat
32668	5107	70348	70397	Sundry Accounts	"Cobb, Irvin S. (Irvin Shrewsbury),  1876-1944"	FIC	1922	Passive	Noun	Pronoun	To	AccDat
32669	5107	78253	78343	Sundry Accounts	"Cobb, Irvin S. (Irvin Shrewsbury),  1876-1944"	FIC	1922	Passive	Pronoun	NA	NoTo	DatAcc
32664	3193	4183	4209	The Story of a Stuffed Elephant		FIC	1922	Passive	Noun	Pronoun	To	AccDat
32665	3193	9154	9178	The Story of a Stuffed Elephant		FIC	1922	Passive	Pronoun	Noun	NoTo	AccDat
55269	671596	1122	1177	MAN WHO SEIZED EICHMANN RECALLS SECRET ROLE	By PETER KERR	NEWS	1986	Passive	Pronoun	Noun	NoTo	DatAcc
32667	5107	62167	62213	Sundry Accounts	"Cobb, Irvin S. (Irvin Shrewsbury),  1876-1944"	FIC	1922	Passive	Noun	Pronoun	To	AccDat
32663	3193	3876	3901	The Story of a Stuffed Elephant		FIC	1922	Passive	Pronoun	NA	NoTo	DatAcc
6162	747900	64374	64440	"The manners, customs, and antiquities of the Indians of North and South America"	Samuel G. Goodrich	NF	1849	Passive	Noun	Noun	To	AccDat
6165	7216	12611	12642	"Mardi and a Voyage Thither, Volume 2"		FIC	1849	Passive	Noun	Noun	To	AccDat
38993	774210	3703	3723	The American Presidency	Harold J. Laski	NF	1940	Passive	Noun	Noun	To	AccDat
38994	774210	10549	10591	The American Presidency	Harold J. Laski	NF	1940	Passive	Pronoun	Noun	To	AccDat
22729	3619	94751	94789	Winter Adventures of Three Boys		FIC	1899	Passive	Noun	Noun	To	AccDat
38996	774210	34209	34279	The American Presidency	Harold J. Laski	NF	1940	Passive	Noun	Noun	To	AccDat
38997	774210	38992	39020	The American Presidency	Harold J. Laski	NF	1940	Passive	Noun	Noun	To	AccDat
38998	774210	40648	40683	The American Presidency	Harold J. Laski	NF	1940	Passive	Noun	Noun	To	AccDat
22726	3619	62460	62485	Winter Adventures of Three Boys		FIC	1899	Passive	Noun	Pronoun	To	AccDat
22721	3619	33053	33071	Winter Adventures of Three Boys		FIC	1899	Passive	Pronoun	Noun	NoTo	AccDat
31816	5087	25155	25167	The Pagan Madonna	"MacGrath, Harold, 1871-1932"	FIC	1921	Passive	Pronoun	Noun	NoTo	AccDat
31817	5087	69142	69172	The Pagan Madonna	"MacGrath, Harold, 1871-1932"	FIC	1921	Passive	Noun	NA	NoTo	DatAcc
31813	770811	66137	66223	The New World of Islam	"Stoddard, Lothrop, 1883-1950"	NF	1921	Passive	Noun	NA	NoTo	DatAcc
31810	770811	65435	65480	The New World of Islam	"Stoddard, Lothrop, 1883-1950"	NF	1921	Passive	Pronoun	NA	NoTo	DatAcc
42957	774297	35912	35935	Introduction to Textile Chemistry	Bruce E. Hartsuch	NF	1950	Passive	Noun	NA	NoTo	DatAcc
42958	774297	35936	35951	Introduction to Textile Chemistry	Bruce E. Hartsuch	NF	1950	Passive	Noun	NA	NoTo	DatAcc
16475	513440	6189	6218	An Unpublished Chapter of Hawaiian History	J. F. B. Marshall	MAG	1883	Passive	Pronoun	Noun	NoTo	AccDat
39719	774045	22653	22688	Outlines of Geology	Chester R. Longwell	NF	1941	Passive	Pronoun	NA	NoTo	DatAcc
39713	494186	1708	1745	The Week		MAG	1941	Passive	Noun	Noun	To	AccDat
39712	494185	93	138	Anything Goes		MAG	1941	Passive	Pronoun	NA	NoTo	DatAcc
39714	494187	1672	1687	Our Immediate Task	"Straight, Michael"	MAG	1941	Passive	Noun	NA	NoTo	DatAcc
39717	494203	872	887	The Week		MAG	1941	Passive	Noun	Noun	NoTo	DatAcc
29086	430611	2903	2966	A Compendious History of English Literature	Lane Cooper	MAG	1915	Passive	Noun	Noun	To	AccDat
12932	1252	31448	31457	The Fiend's Delight		FIC	1873	Passive	Noun	Noun	To	AccDat
12933	1252	33647	33687	The Fiend's Delight		FIC	1873	Passive	Noun	Pronoun	To	AccDat
12930	1252	25999	26028	The Fiend's Delight		FIC	1873	Passive	Noun	Pronoun	To	AccDat
12936	502302	5290	5321	Life on the Plains	General G. A. Custer	MAG	1873	Passive	Pronoun	Noun	NoTo	AccDat
12935	502302	4721	4761	Life on the Plains	General G. A. Custer	MAG	1873	Passive	Pronoun	Noun	NoTo	AccDat
41796	10231	96133	96146	Gentleman's Agreement		FIC	1947	Passive	Noun	NA	NoTo	DatAcc
41790	774308	24293	24309	Fashion Fundamentals	Bernice G. Chambers	NF	1947	Passive	Pronoun	NA	NoTo	DatAcc
37703	491895	3060	3084	THE TOWERS OF NEW YORK	"Horowitz, Louis J.<BR>Sparkes, Boyden"	MAG	1936	Passive	Noun	Noun	To	AccDat
21538	591730	2871	2941	A Farming Community	Alvan F. Sanborn	MAG	1897	Passive	Noun	NA	NoTo	DatAcc
37745	222217	274	289	More Abundant Light		MAG	1936	Passive	Noun	NA	NoTo	DatAcc
37746	222220	159	174	$10 Campaign		MAG	1936	Passive	Noun	NA	NoTo	DatAcc
37747	222220	175	189	$10 Campaign		MAG	1936	Passive	Noun	NA	NoTo	DatAcc
37740	153175	366	378	Tired Traveler		MAG	1936	Passive	Noun	Noun	NoTo	DatAcc
37742	221426	269	283	Season's Crop		MAG	1936	Passive	Pronoun	NA	NoTo	DatAcc
37743	221504	62	104	British Broadcasting		MAG	1936	Passive	Noun	NA	NoTo	DatAcc
30778	2724	47990	48027	Adventures in Southern Seas A Tale of the Sixteenth Century		FIC	1920	Passive	Pronoun	NA	NoTo	DatAcc
30779	2724	52958	52999	Adventures in Southern Seas A Tale of the Sixteenth Century		FIC	1920	Passive	Pronoun	NA	NoTo	DatAcc
30774	2724	31756	31770	Adventures in Southern Seas A Tale of the Sixteenth Century		FIC	1920	Passive	Noun	Noun	To	AccDat
30776	2724	39714	39761	Adventures in Southern Seas A Tale of the Sixteenth Century		FIC	1920	Passive	Noun	NA	NoTo	DatAcc
30777	2724	42409	42467	Adventures in Southern Seas A Tale of the Sixteenth Century		FIC	1920	Passive	Pronoun	Pronoun	NoTo	AccDat
30770	2724	23515	23540	Adventures in Southern Seas A Tale of the Sixteenth Century		FIC	1920	Passive	Pronoun	Noun	NoTo	AccDat
30772	2724	30255	30287	Adventures in Southern Seas A Tale of the Sixteenth Century		FIC	1920	Passive	Noun	Noun	To	AccDat
14697	742361	32	94	FUGITIVE REDSKINS		NEWS	1877	Passive	Noun	NA	NoTo	DatAcc
14693	742275	705	715	HOW TO SETTLE 		NEWS	1877	Passive	Noun	Noun	To	AccDat
14698	742374	210	337	NOT PROVEN.'		NEWS	1877	Passive	Pronoun	NA	NoTo	DatAcc
47829	493732	1137	1162	THE WEEK		MAG	1963	Passive	Noun	NA	NoTo	DatAcc
47824	774222	44289	44303	National Music	Ralph Vaughan Williams	NF	1963	Passive	Pronoun	NA	NoTo	DatAcc
40441	16518	38054	38075	This Land is Mine		FIC	1943	Passive	Pronoun	NA	NoTo	DatAcc
40445	10167	30953	30992	Mrs. Parkinton	Louis Bromfield	FIC	1943	Passive	Pronoun	Noun	NoTo	AccDat
40444	10167	22737	22759	Mrs. Parkinton	Louis Bromfield	FIC	1943	Passive	Pronoun	Noun	NoTo	AccDat
14523	3670	68791	68811	Adrift in the Ice-Fields		FIC	1877	Passive	Noun	NA	NoTo	DatAcc
47796	723188	340	389	AIR FORCE STUDIES SCOPE OF MISSION IN SPACE PROGRAM; 200-Member Team Presses Project Looking Toward Dramatic Assignments AIR FORCE STUDIES SCOPE OF MI	JACK RAYMOND Special to 	NEWS	1963	Passive	Noun	NA	NoTo	DatAcc
47797	723244	1176	1191	KENNEDY TO OFFER CIVIL RIGHTS PLAN WITH JOB TRAINING; Program Going to Congress Today Will Ask Expansion of Vocational Education SENATE LEADERS MEET M	E.W. KENWORTHY Special to 	NEWS	1963	Passive	Noun	NA	NoTo	DatAcc
47790	723008	359	371	HIGH COURT VOIDS COUNTY UNIT VOTE; Rules in Georgia Case That All Statewide Election Votes Must Be Equal Ruling Is Limited HIGH COURT VOIDS COUNTY UNI	JOHN W. FINNEY Special to 	NEWS	1963	Passive	Noun	NA	NoTo	DatAcc
47792	723112	86	123	"BAD MANAGEMENT IN CITY'S SCHOOLS CHARGED IN STUDY; Report, Kept Secret, Urges Administrative Shake-Up and Clerical Staff Cut Misuse of Teachers Seen C"	LEONARD BUDER	NEWS	1963	Passive	Noun	Noun	To	AccDat
47798	723270	626	657	Berliners' Welcome Filled With Emotion; BERLIN PROVIDES A WILD WELCOME Mayor Interrupted East Germans Wave Adenauer Also in Car 	TOM WICKER Special to 	NEWS	1963	Passive	Noun	Pronoun	To	AccDat
47799	723303	762	785	GOVERNOR'S OFFICE HERE IS BESIEGED AS SIT-INS SPREAD; Demonstration at City Hall Goes On--Rights Panel to Meet With White Castle Halt on Work Sought P	PETER KIHSS	NEWS	1963	Passive	Noun	Noun	NoTo	DatAcc
38143	702873	248	272	"Government Plans Action to Hasten Ship Construction; Administration to Threaten More Stringent Control of Industry, Including Labor Rate Making Power "	VERMONT C.ROYSTER Staff Correspondent of 	NEWS	1937	Passive	Noun	NA	NoTo	DatAcc
38145	702975	629	666	Extensive Surtax Revision Seen In Senate Hands; House Apt to Confine Action Largely to Aid for Smaller Firms Bridges Asks Outright Repeal		NEWS	1937	Passive	Noun	Noun	To	AccDat
38144	702975	212	256	Extensive Surtax Revision Seen In Senate Hands; House Apt to Confine Action Largely to Aid for Smaller Firms Bridges Asks Outright Repeal		NEWS	1937	Passive	Noun	Noun	NoTo	AccDat
11346	770957	73975	74030	"Parochial and Plain Sermons, Vol. VII (of 8)"	"Newman, John Henry, 1801-1890"	NF	1868	Passive	Noun	Pronoun	To	AccDat
11347	770957	76034	76100	"Parochial and Plain Sermons, Vol. VII (of 8)"	"Newman, John Henry, 1801-1890"	NF	1868	Passive	Pronoun	Pronoun	NoTo	AccDat
11341	770957	61464	61485	"Parochial and Plain Sermons, Vol. VII (of 8)"	"Newman, John Henry, 1801-1890"	NF	1868	Passive	Pronoun	Noun	NoTo	AccDat
11343	770957	66903	66921	"Parochial and Plain Sermons, Vol. VII (of 8)"	"Newman, John Henry, 1801-1890"	NF	1868	Passive	Pronoun	Noun	NoTo	AccDat
43236	714096	39	58	Farm Loans Pay 'Dividends'; Swans on Thames Get Royal Cleaning Crater in Quebec Called Largest on Earth's Surface Farmers Build Homes With Their Own H		NEWS	1951	Passive	Noun	Noun	To	AccDat
43234	713763	271	332	'Stalling' Held Threat To N.E. Dairy Farmers; 'Statesmanship' Hailed	Everett M. Smith Staff Writer of 	NEWS	1951	Passive	Noun	Noun	To	AccDat
11348	770985	3473	3520	"Parochial and Plain Sermons, Vol. VIII (of 8)"	"Newman, John Henry, 1801-1890"	NF	1868	Passive	Pronoun	Noun	NoTo	AccDat
11349	770985	7748	7790	"Parochial and Plain Sermons, Vol. VIII (of 8)"	"Newman, John Henry, 1801-1890"	NF	1868	Passive	Pronoun	Noun	NoTo	AccDat
5708	555508	15763	15792	The Social Condition of England		MAG	1847	Passive	Noun	Noun	To	AccDat
19117	571996	4362	4394	The Race Problem at the South	Daniel H. Chamberlain	MAG	1890	Passive	Pronoun	Noun	NoTo	AccDat
19119	572013	1100	1118	President Woolsey. Memorial Address of President Timothy Dwight		MAG	1890	Passive	Pronoun	Noun	NoTo	AccDat
5700	555505	11736	11799	Prescott's Conquest of Peru		MAG	1847	Passive	Pronoun	Noun	NoTo	AccDat
60318	31151	601	608	Frankland : a novel /	"Whorton, James, 1967- "	FIC	2004	Passive	Pronoun	NA	NoTo	DatAcc
60313	414088	669	693	Inside the Private World of Allen &amp; Co	Carol J Loomis	MAG	2004	Passive	Noun	Noun	NoTo	DatAcc
43493	10273	139669	139683	Return to Paradise		FIC	1951	Passive	Noun	Noun	To	AccDat
43491	10273	29197	29213	Return to Paradise		FIC	1951	Passive	Pronoun	Noun	To	DatAcc
43499	10278	51951	52022	Rock Wagram		FIC	1951	Passive	Noun	Noun	To	AccDat
16586	753251	60901	60933	Ragnarok : the Age of Fire and Gravel	"Donnelly, Ignatius, 1831-1901"	NF	1883	Passive	Noun	Noun	NoTo	AccDat
16585	753251	45718	45779	Ragnarok : the Age of Fire and Gravel	"Donnelly, Ignatius, 1831-1901"	NF	1883	Passive	Pronoun	NA	NoTo	DatAcc
49214	774128	1211	1231	Quantity Food Sanitation	Karla Longree	NF	1967	Passive	Noun	Noun	To	AccDat
21343	766817	6345	6365	Prehistoric Textile Art of Eastern United States Thirteenth Annual Report of the Beaurau of Ameri	"Holmes, William Henry, 1846-1933"	NF	1896	Passive	Noun	Noun	To	AccDat
12694	1277	43724	43755	"Laicus; Or, the Experiences of a Layman in a Country Parish"		FIC	1872	Passive	Pronoun	Pronoun	NoTo	AccDat
42548	774120	29440	29489	Human Society	Kingsley Davis	NF	1949	Passive	Pronoun	NA	NoTo	DatAcc
42549	774120	30105	30133	Human Society	Kingsley Davis	NF	1949	Passive	Noun	Noun	NoTo	AccDat
46045	237533	157	168	Vanishing Cancer		MAG	1958	Passive	Noun	NA	NoTo	DatAcc
42542	774120	7435	7467	Human Society	Kingsley Davis	NF	1949	Passive	Noun	NA	NoTo	DatAcc
46042	202659	409	443	The Grounds for Hope		MAG	1958	Passive	Noun	NA	NoTo	DatAcc
42540	774120	3415	3448	Human Society	Kingsley Davis	NF	1949	Passive	Noun	NA	NoTo	DatAcc
42541	774120	6870	6914	Human Society	Kingsley Davis	NF	1949	Passive	Noun	Noun	To	AccDat
52228	732547	2208	2229	Letters		NEWS	1976	Passive	Noun	Noun	To	AccDat
52229	732549	163	189	Letters		NEWS	1976	Passive	Pronoun	NA	NoTo	DatAcc
53171	10648	73295	73300	Silver Ghost		FIC	1979	Passive	Pronoun	NA	NoTo	DatAcc
53173	10648	76635	76664	Silver Ghost		FIC	1979	Passive	Noun	NA	NoTo	DatAcc
53172	10648	74595	74612	Silver Ghost		FIC	1979	Passive	Pronoun	NA	NoTo	DatAcc
17189	3929	32213	32304	Monte-Cristo's Daughter		FIC	1885	Passive	Noun	Noun	To	AccDat
17180	1182	17855	17877	"Lessons in Life, for All Who Will Read Them"		FIC	1885	Passive	Noun	Noun	To	AccDat
17186	1192	33687	33705	Married Life: its shadows and sunshine		FIC	1885	Passive	Pronoun	Noun	NoTo	AccDat
17187	1192	45223	45250	Married Life: its shadows and sunshine		FIC	1885	Passive	Pronoun	Noun	NoTo	AccDat
9363	741	56907	56949	Elsie Venner		FIC	1861	Passive	Noun	Noun	To	AccDat
49639	727030	1146	1160	Hormone Debate; Preparations to Build Or Shed Tissue Spark A Medical Controversy Some Doctors Treat Obesity With HCG; Many Athletes Gain Muscle With S	STEVEN M. LOVELADY Staff Reporter of 	NEWS	1968	Passive	Noun	Pronoun	To	AccDat
49631	10503	19033	19069	Triumph		FIC	1968	Passive	Noun	NA	NoTo	DatAcc
49632	10503	31264	31283	Triumph		FIC	1968	Passive	Noun	Noun	To	AccDat
45538	718554	2812	2825	Cities Grope for Formula To Govern in Atomic Age; 	CLAYTON KNOWLES	NEWS	1957	Passive	Noun	Noun	To	AccDat
45539	718582	39	64	ISRAEL RECEPTIVE TO U.S.PROPOSALS BUT ASKS DETAILS; Reply to Dulles on Steps to Settle Deadlock Is Called Generally Affirmative AQABA PROJECT FAVORED 	DANA ADAMS SCHMIDT Special to 	NEWS	1957	Passive	Noun	Noun	To	AccDat
45532	719341	39	90	Letters		NEWS	1957	Passive	Noun	Noun	To	AccDat
45530	719104	2023	2060	Letters		NEWS	1957	Passive	Noun	Noun	To	AccDat
1957	747581	12555	12594	Commentaries on the constitution of the United States : with a preliminary review of the constitutional history of the colonies and states before the 	Joseph Story	NF	1833	Passive	Noun	Noun	To	AccDat
